startIp,endIp,ipVersion,asn,abuser_score,route,descr,country,active,org,domain,abuse,type,created,updated,rir
1.6.212.0,1.6.215.255,4,9583,0.0001 (Very Low),1.6.212.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.212.0,1.6.212.255,4,9583,0.0001 (Very Low),1.6.212.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.213.0,1.6.213.255,4,9583,0.0001 (Very Low),1.6.213.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.216.0,1.6.219.255,4,9583,0.0001 (Very Low),1.6.216.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.218.0,1.6.218.255,4,9583,0.0001 (Very Low),1.6.218.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.220.0,1.6.223.255,4,9583,0.0001 (Very Low),1.6.220.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.220.0,1.6.220.255,4,9583,0.0001 (Very Low),1.6.220.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.224.0,1.6.227.255,4,9583,0.0001 (Very Low),1.6.224.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.224.0,1.6.224.255,4,9583,0.0001 (Very Low),1.6.224.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.226.0,1.6.226.255,4,132215,0.0001 (Very Low),1.6.226.0/24,"TELPOWER-AS-IN Powergrid Teleservices Limited, IN",in,true,Powergrid Teleservices Limited,powergrid.in,mplsnoc@powergrid.in,isp,,2024-09-04,APNIC
1.6.227.0,1.6.227.255,4,132215,0.0001 (Very Low),1.6.227.0/24,"TELPOWER-AS-IN Powergrid Teleservices Limited, IN",in,true,Powergrid Teleservices Limited,powergrid.in,mplsnoc@powergrid.in,isp,,2024-09-04,APNIC
1.6.228.0,1.6.231.255,4,9583,0.0001 (Very Low),1.6.228.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.228.0,1.6.228.255,4,132215,0.0001 (Very Low),1.6.228.0/24,"TELPOWER-AS-IN Powergrid Teleservices Limited, IN",in,true,Powergrid Teleservices Limited,powergrid.in,mplsnoc@powergrid.in,isp,,2024-09-04,APNIC
1.6.229.0,1.6.229.255,4,4755,0.0001 (Very Low),1.6.229.0/24,"TATACOMM-AS TATA Communications formerly VSNL is Leading ISP, IN",in,true,Tata Communications Limited,tatacommunications.com,4755abuse@tatacommunications.com,isp,,2020-12-08,APNIC
1.6.230.0,1.6.230.255,4,4755,0.0001 (Very Low),1.6.230.0/24,"TATACOMM-AS TATA Communications formerly VSNL is Leading ISP, IN",in,true,Tata Communications Limited,tatacommunications.com,4755abuse@tatacommunications.com,isp,,2020-12-08,APNIC
1.6.232.0,1.6.235.255,4,9583,0.0001 (Very Low),1.6.232.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.236.0,1.6.239.255,4,9583,0.0001 (Very Low),1.6.236.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.240.0,1.6.243.255,4,9583,0.0001 (Very Low),1.6.240.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.244.0,1.6.247.255,4,9583,0.0001 (Very Low),1.6.244.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.247.0,1.6.247.255,4,9583,0.0001 (Very Low),1.6.247.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.248.0,1.6.251.255,4,9583,0.0001 (Very Low),1.6.248.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.6.252.0,1.6.255.255,4,9583,0.0001 (Very Low),1.6.252.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.0.0,1.7.0.255,4,9583,0.0001 (Very Low),1.7.0.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.3.0,1.7.3.255,4,9583,0.0001 (Very Low),1.7.3.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.4.0,1.7.4.255,4,9583,0.0001 (Very Low),1.7.4.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.5.0,1.7.5.255,4,9583,0.0001 (Very Low),1.7.5.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.6.0,1.7.6.255,4,9583,0.0001 (Very Low),1.7.6.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.7.0,1.7.7.255,4,9583,0.0001 (Very Low),1.7.7.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.8.0,1.7.15.255,4,9583,0.0001 (Very Low),1.7.8.0/21,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.16.0,1.7.23.255,4,9583,0.0001 (Very Low),1.7.16.0/21,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.16.0,1.7.16.255,4,9583,0.0001 (Very Low),1.7.16.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.19.0,1.7.19.255,4,9583,0.0001 (Very Low),1.7.19.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.21.0,1.7.21.255,4,9583,0.0001 (Very Low),1.7.21.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.22.0,1.7.22.255,4,9583,0.0001 (Very Low),1.7.22.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.23.0,1.7.23.255,4,9583,0.0001 (Very Low),1.7.23.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.24.0,1.7.25.255,4,9583,0.0001 (Very Low),1.7.24.0/23,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.24.0,1.7.24.255,4,133388,0.0003 (Very Low),1.7.24.0/24,"IHIPL-AS-AP IMS Health India Pvt Ltd, IN",in,true,IMS Health India Pvt Ltd,iqvia.com,IMS-Abuse@imshealth.us,business,,2021-01-19,APNIC
1.7.25.0,1.7.25.255,4,9583,0.0001 (Very Low),1.7.25.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.26.0,1.7.26.255,4,9583,0.0001 (Very Low),1.7.26.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.27.0,1.7.27.255,4,9583,0.0001 (Very Low),1.7.27.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.28.0,1.7.28.255,4,9583,0.0001 (Very Low),1.7.28.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.29.0,1.7.29.255,4,9583,0.0001 (Very Low),1.7.29.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.30.0,1.7.30.255,4,9583,0.0001 (Very Low),1.7.30.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.31.0,1.7.31.255,4,9583,0.0001 (Very Low),1.7.31.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.32.0,1.7.32.255,4,9583,0.0001 (Very Low),1.7.32.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.33.0,1.7.33.255,4,9583,0.0001 (Very Low),1.7.33.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.34.0,1.7.34.255,4,9583,0.0001 (Very Low),1.7.34.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.35.0,1.7.35.255,4,9583,0.0001 (Very Low),1.7.35.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.36.0,1.7.36.255,4,9583,0.0001 (Very Low),1.7.36.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.37.0,1.7.37.255,4,9583,0.0001 (Very Low),1.7.37.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.38.0,1.7.38.255,4,9583,0.0001 (Very Low),1.7.38.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.39.0,1.7.39.255,4,9583,0.0001 (Very Low),1.7.39.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.40.0,1.7.40.255,4,9583,0.0001 (Very Low),1.7.40.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.41.0,1.7.41.255,4,9583,0.0001 (Very Low),1.7.41.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.42.0,1.7.42.255,4,9583,0.0001 (Very Low),1.7.42.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.43.0,1.7.43.255,4,9583,0.0001 (Very Low),1.7.43.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.44.0,1.7.44.255,4,9583,0.0001 (Very Low),1.7.44.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.45.0,1.7.45.255,4,9583,0.0001 (Very Low),1.7.45.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.46.0,1.7.46.255,4,9583,0.0001 (Very Low),1.7.46.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.47.0,1.7.47.255,4,9583,0.0001 (Very Low),1.7.47.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.48.0,1.7.48.255,4,9583,0.0001 (Very Low),1.7.48.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.49.0,1.7.49.255,4,9583,0.0001 (Very Low),1.7.49.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.50.0,1.7.50.255,4,9583,0.0001 (Very Low),1.7.50.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.51.0,1.7.51.255,4,9583,0.0001 (Very Low),1.7.51.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.52.0,1.7.52.255,4,9583,0.0001 (Very Low),1.7.52.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.53.0,1.7.53.255,4,9583,0.0001 (Very Low),1.7.53.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.54.0,1.7.54.255,4,9583,0.0001 (Very Low),1.7.54.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.55.0,1.7.55.255,4,9583,0.0001 (Very Low),1.7.55.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.81.0,1.7.81.255,4,9583,0.0001 (Very Low),1.7.81.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.82.0,1.7.82.255,4,9583,0.0001 (Very Low),1.7.82.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.83.0,1.7.83.255,4,9583,0.0001 (Very Low),1.7.83.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.84.0,1.7.84.255,4,9583,0.0001 (Very Low),1.7.84.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.85.0,1.7.85.255,4,9583,0.0001 (Very Low),1.7.85.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.86.0,1.7.86.255,4,9583,0.0001 (Very Low),1.7.86.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.87.0,1.7.87.255,4,9583,0.0001 (Very Low),1.7.87.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.88.0,1.7.88.255,4,9583,0.0001 (Very Low),1.7.88.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.89.0,1.7.89.255,4,9583,0.0001 (Very Low),1.7.89.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.90.0,1.7.90.255,4,9583,0.0001 (Very Low),1.7.90.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.91.0,1.7.91.255,4,9583,0.0001 (Very Low),1.7.91.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.92.0,1.7.92.255,4,9583,0.0001 (Very Low),1.7.92.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.93.0,1.7.93.255,4,9583,0.0001 (Very Low),1.7.93.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.94.0,1.7.94.255,4,9583,0.0001 (Very Low),1.7.94.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.95.0,1.7.95.255,4,9583,0.0001 (Very Low),1.7.95.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.96.0,1.7.96.255,4,9583,0.0001 (Very Low),1.7.96.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.97.0,1.7.97.255,4,9583,0.0001 (Very Low),1.7.97.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.98.0,1.7.98.255,4,9583,0.0001 (Very Low),1.7.98.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.99.0,1.7.99.255,4,9583,0.0001 (Very Low),1.7.99.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.100.0,1.7.100.255,4,9583,0.0001 (Very Low),1.7.100.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.101.0,1.7.101.255,4,9583,0.0001 (Very Low),1.7.101.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.102.0,1.7.102.255,4,9583,0.0001 (Very Low),1.7.102.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.103.0,1.7.103.255,4,9583,0.0001 (Very Low),1.7.103.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.104.0,1.7.104.255,4,9583,0.0001 (Very Low),1.7.104.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.105.0,1.7.105.255,4,9583,0.0001 (Very Low),1.7.105.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.106.0,1.7.106.255,4,9583,0.0001 (Very Low),1.7.106.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.107.0,1.7.107.255,4,9583,0.0001 (Very Low),1.7.107.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.108.0,1.7.108.255,4,9583,0.0001 (Very Low),1.7.108.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.128.0,1.7.131.255,4,9583,0.0001 (Very Low),1.7.128.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.132.0,1.7.135.255,4,9583,0.0001 (Very Low),1.7.132.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.132.0,1.7.132.255,4,9583,0.0001 (Very Low),1.7.132.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.133.0,1.7.133.255,4,9583,0.0001 (Very Low),1.7.133.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.136.0,1.7.139.255,4,9583,0.0001 (Very Low),1.7.136.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.140.0,1.7.143.255,4,9583,0.0001 (Very Low),1.7.140.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.140.0,1.7.140.255,4,9583,0.0001 (Very Low),1.7.140.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.141.0,1.7.141.255,4,9583,0.0001 (Very Low),1.7.141.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.142.0,1.7.142.255,4,132215,0.0001 (Very Low),1.7.142.0/24,"TELPOWER-AS-IN Powergrid Teleservices Limited, IN",in,true,Powergrid Teleservices Limited,powergrid.in,mplsnoc@powergrid.in,isp,,2024-09-04,APNIC
1.7.143.0,1.7.143.255,4,9583,0.0001 (Very Low),1.7.143.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.144.0,1.7.147.255,4,9583,0.0001 (Very Low),1.7.144.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.148.0,1.7.151.255,4,9583,0.0001 (Very Low),1.7.148.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.150.0,1.7.150.255,4,9583,0.0001 (Very Low),1.7.150.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.151.0,1.7.151.255,4,132215,0.0001 (Very Low),1.7.151.0/24,"TELPOWER-AS-IN Powergrid Teleservices Limited, IN",in,true,Powergrid Teleservices Limited,powergrid.in,mplsnoc@powergrid.in,isp,,2024-09-04,APNIC
1.7.152.0,1.7.155.255,4,9583,0.0001 (Very Low),1.7.152.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.152.0,1.7.152.255,4,9583,0.0001 (Very Low),1.7.152.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.153.0,1.7.153.255,4,9583,0.0001 (Very Low),1.7.153.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.156.0,1.7.159.255,4,9583,0.0001 (Very Low),1.7.156.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.160.0,1.7.163.255,4,9583,0.0001 (Very Low),1.7.160.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.160.0,1.7.160.255,4,9583,0.0001 (Very Low),1.7.160.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.161.0,1.7.161.255,4,132215,0.0001 (Very Low),1.7.161.0/24,"TELPOWER-AS-IN Powergrid Teleservices Limited, IN",in,true,Powergrid Teleservices Limited,powergrid.in,mplsnoc@powergrid.in,isp,,2024-09-04,APNIC
1.7.162.0,1.7.162.255,4,132215,0.0001 (Very Low),1.7.162.0/24,"TELPOWER-AS-IN Powergrid Teleservices Limited, IN",in,true,Powergrid Teleservices Limited,powergrid.in,mplsnoc@powergrid.in,isp,,2024-09-04,APNIC
1.7.163.0,1.7.163.255,4,9583,0.0001 (Very Low),1.7.163.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.164.0,1.7.167.255,4,9583,0.0001 (Very Low),1.7.164.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.164.0,1.7.164.255,4,9583,0.0001 (Very Low),1.7.164.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.165.0,1.7.165.255,4,9583,0.0001 (Very Low),1.7.165.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.167.0,1.7.167.255,4,9583,0.0001 (Very Low),1.7.167.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.168.0,1.7.171.255,4,9583,0.0001 (Very Low),1.7.168.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.169.0,1.7.169.255,4,9583,0.0001 (Very Low),1.7.169.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.170.0,1.7.170.255,4,9583,0.0001 (Very Low),1.7.170.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.171.0,1.7.171.255,4,9583,0.0001 (Very Low),1.7.171.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.172.0,1.7.175.255,4,9583,0.0001 (Very Low),1.7.172.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
